county_fips,county_code,county_name,year,temp_avg,precip_total,state_name,state_abbr,state_fips,county_name_fema,county_fips_3,county_fips_raw,risk_value,risk_score,risk_rating,eal_value_total,eal_score,eal_rating,sovi_score,sovi_rating,resl_score,resl_rating,drought_risk_value,drought_risk_score,drought_risk_rating,inland_flood_risk_value,inland_flood_risk_score,inland_flood_risk_rating,wildfire_risk_value,wildfire_risk_score,wildfire_risk_rating,heatwave_risk_value,heatwave_risk_score,heatwave_risk_rating,winter_weather_risk_value,winter_weather_risk_score,winter_weather_risk_rating,nri_version,state_name_census,county_name_census,pop_total,npopchg,net_mig_census,pop_growth_rate,inflow_returns,inflow_exemptions,outflow_returns,outflow_exemptions,net_migration_returns,net_migration_exemptions
27135,MN-135,Roseau County,2022,38.016666666666666,280.11,Minnesota,MN,27,Roseau,135,27135,14488051.407754162,43.86132315521628,Relatively Low,15735597.67985492,52.444306930693074,Relatively Low,23.9821883,Relatively Low,74.52290076335878,Relatively High,1270626.3295070908,84.7328244274809,Relatively Moderate,9386932.00884588,59.95547073791349,Relatively Low,1647079.78650479,90.99872773536896,Relatively Moderate,40194.244695532514,15.574823378291583,Very Low,210376.27884843835,79.37619350732018,Relatively Moderate,December 2025,Minnesota,Roseau County,15347,74,67,0.4845151574674355,,,,,,
27135,MN-135,Roseau County,2023,38.34166666666667,222.89,Minnesota,MN,27,Roseau,135,27135,14488051.407754162,43.86132315521628,Relatively Low,15735597.67985492,52.444306930693074,Relatively Low,23.9821883,Relatively Low,74.52290076335878,Relatively High,1270626.3295070908,84.7328244274809,Relatively Moderate,9386932.00884588,59.95547073791349,Relatively Low,1647079.78650479,90.99872773536896,Relatively Moderate,40194.244695532514,15.574823378291583,Very Low,210376.27884843835,79.37619350732018,Relatively Moderate,December 2025,Minnesota,Roseau County,15280,-67,-92,-0.4365674073108727,7571.0,15253.0,8015.0,16010.0,-444.0,-757.0
27137,MN-137,St. Louis County,2020,38.266666666666666,334.55,Minnesota,MN,27,St. Louis,137,27137,109800446.58209908,91.57124681933844,Relatively Moderate,112408374.37396118,91.6460396039604,Relatively Moderate,32.44274809,Relatively Low,98.34605597964376,Very High,86801.27243877582,42.20737913486005,Relatively Low,48613813.66889705,91.76208651399492,Relatively Moderate,500093.3295864732,81.74300254452926,Relatively Low,2378534.826551797,86.48041104688502,Relatively Moderate,1362705.0289941945,98.026734563972,Very High,December 2025,Minnesota,St. Louis County,200067,-160,-58,,,,,,,
27137,MN-137,St. Louis County,2021,39.791666666666664,278.82,Minnesota,MN,27,St. Louis,137,27137,109800446.58209908,91.57124681933844,Relatively Moderate,112408374.37396118,91.6460396039604,Relatively Moderate,32.44274809,Relatively Low,98.34605597964376,Very High,86801.27243877582,42.20737913486005,Relatively Low,48613813.66889705,91.76208651399492,Relatively Moderate,500093.3295864732,81.74300254452926,Relatively Low,2378534.826551797,86.48041104688502,Relatively Moderate,1362705.0289941945,98.026734563972,Very High,December 2025,Minnesota,St. Louis County,199340,-727,-291,-0.3633782682801234,,,,,,
27137,MN-137,St. Louis County,2022,37.525,372.53,Minnesota,MN,27,St. Louis,137,27137,109800446.58209908,91.57124681933844,Relatively Moderate,112408374.37396118,91.6460396039604,Relatively Moderate,32.44274809,Relatively Low,98.34605597964376,Very High,86801.27243877582,42.20737913486005,Relatively Low,48613813.66889705,91.76208651399492,Relatively Moderate,500093.3295864732,81.74300254452926,Relatively Low,2378534.826551797,86.48041104688502,Relatively Moderate,1362705.0289941945,98.026734563972,Very High,December 2025,Minnesota,St. Louis County,200567,1227,1778,0.6155312531353374,,,,,,
27137,MN-137,St. Louis County,2023,38.775,366.85,Minnesota,MN,27,St. Louis,137,27137,109800446.58209908,91.57124681933844,Relatively Moderate,112408374.37396118,91.6460396039604,Relatively Moderate,32.44274809,Relatively Low,98.34605597964376,Very High,86801.27243877582,42.20737913486005,Relatively Low,48613813.66889705,91.76208651399492,Relatively Moderate,500093.3295864732,81.74300254452926,Relatively Low,2378534.826551797,86.48041104688502,Relatively Moderate,1362705.0289941945,98.026734563972,Very High,December 2025,Minnesota,St. Louis County,200669,102,674,0.0508558237396927,99158.0,179038.0,98895.0,178922.0,263.0,116.0
27139,MN-139,Scott County,2020,45.43333333333334,439.21,Minnesota,MN,27,Scott,139,27139,37830488.01739392,76.55852417302799,Relatively Low,66477464.04801544,87.28341584158416,Relatively Moderate,10.62340967,Very Low,97.9643765903308,Very High,35150.92233801862,32.79262086513995,Relatively Low,15552795.740312297,73.02798982188295,Relatively Moderate,54697.86650277051,52.00381679389313,Very Low,1673954.204295892,81.14964675658317,Relatively Moderate,110272.51950167214,64.44939528962445,Relatively Moderate,December 2025,Minnesota,Scott County,151361,431,181,,,,,,,
27139,MN-139,Scott County,2021,46.93333333333334,321.36,Minnesota,MN,27,Scott,139,27139,37830488.01739392,76.55852417302799,Relatively Low,66477464.04801544,87.28341584158416,Relatively Moderate,10.62340967,Very Low,97.9643765903308,Very High,35150.92233801862,32.79262086513995,Relatively Low,15552795.740312297,73.02798982188295,Relatively Moderate,54697.86650277051,52.00381679389313,Very Low,1673954.204295892,81.14964675658317,Relatively Moderate,110272.51950167214,64.44939528962445,Relatively Moderate,December 2025,Minnesota,Scott County,153494,2133,1216,1.4092137340530275,,,,,,
27139,MN-139,Scott County,2022,45.65,289.9,Minnesota,MN,27,Scott,139,27139,37830488.01739392,76.55852417302799,Relatively Low,66477464.04801544,87.28341584158416,Relatively Moderate,10.62340967,Very Low,97.9643765903308,Very High,35150.92233801862,32.79262086513995,Relatively Low,15552795.740312297,73.02798982188295,Relatively Moderate,54697.86650277051,52.00381679389313,Very Low,1673954.204295892,81.14964675658317,Relatively Moderate,110272.51950167214,64.44939528962445,Relatively Moderate,December 2025,Minnesota,Scott County,154819,1325,673,0.863225924140365,,,,,,
27139,MN-139,Scott County,2023,45.958333333333336,309.57,Minnesota,MN,27,Scott,139,27139,37830488.01739392,76.55852417302799,Relatively Low,66477464.04801544,87.28341584158416,Relatively Moderate,10.62340967,Very Low,97.9643765903308,Very High,35150.92233801862,32.79262086513995,Relatively Low,15552795.740312297,73.02798982188295,Relatively Moderate,54697.86650277051,52.00381679389313,Very Low,1673954.204295892,81.14964675658317,Relatively Moderate,110272.51950167214,64.44939528962445,Relatively Moderate,December 2025,Minnesota,Scott County,156145,1326,545,0.8564840232788029,81226.0,167934.0,82165.0,168197.0,-939.0,-263.0
27141,MN-141,Sherburne County,2020,43.575,374.36,Minnesota,MN,27,Sherburne,141,27141,18427217.860577043,53.56234096692112,Relatively Low,30831084.875422254,72.92698019801979,Relatively Low,10.62340967,Very Low,95.61068702290076,Very High,325350.44291592704,61.57760814249363,Relatively Low,10183092.540078422,62.46819338422392,Relatively Low,310073.1571401704,76.43129770992367,Relatively Low,563773.0708731638,58.38150289017341,Relatively Low,70081.07104257256,51.43220878421387,Relatively Low,December 2025,Minnesota,Sherburne County,97588,399,212,,,,,,,
27141,MN-141,Sherburne County,2021,45.03333333333333,271.36,Minnesota,MN,27,Sherburne,141,27141,18427217.860577043,53.56234096692112,Relatively Low,30831084.875422254,72.92698019801979,Relatively Low,10.62340967,Very Low,95.61068702290076,Very High,325350.44291592704,61.57760814249363,Relatively Low,10183092.540078422,62.46819338422392,Relatively Low,310073.1571401704,76.43129770992367,Relatively Low,563773.0708731638,58.38150289017341,Relatively Low,70081.07104257256,51.43220878421387,Relatively Low,December 2025,Minnesota,Sherburne County,99225,1637,1211,1.67746034348486,,,,,,
27141,MN-141,Sherburne County,2022,43.68333333333334,304.65,Minnesota,MN,27,Sherburne,141,27141,18427217.860577043,53.56234096692112,Relatively Low,30831084.875422254,72.92698019801979,Relatively Low,10.62340967,Very Low,95.61068702290076,Very High,325350.44291592704,61.57760814249363,Relatively Low,10183092.540078422,62.46819338422392,Relatively Low,310073.1571401704,76.43129770992367,Relatively Low,563773.0708731638,58.38150289017341,Relatively Low,70081.07104257256,51.43220878421387,Relatively Low,December 2025,Minnesota,Sherburne County,100972,1747,1329,1.7606449987402462,,,,,,
27141,MN-141,Sherburne County,2023,44.291666666666664,319.83,Minnesota,MN,27,Sherburne,141,27141,18427217.860577043,53.56234096692112,Relatively Low,30831084.875422254,72.92698019801979,Relatively Low,10.62340967,Very Low,95.61068702290076,Very High,325350.44291592704,61.57760814249363,Relatively Low,10183092.540078422,62.46819338422392,Relatively Low,310073.1571401704,76.43129770992367,Relatively Low,563773.0708731638,58.38150289017341,Relatively Low,70081.07104257256,51.43220878421387,Relatively Low,December 2025,Minnesota,Sherburne County,102388,1416,896,1.4023689735768397,52899.0,108995.0,53617.0,108707.0,-718.0,288.0
27143,MN-143,Sibley County,2020,45.208333333333336,363.79,Minnesota,MN,27,Sibley,143,27143,8314484.051073573,22.964376590330794,Very Low,13484239.074883085,46.75123762376238,Very Low,10.62340967,Very Low,93.89312977099236,Very High,311465.2442569723,60.87786259541985,Relatively Low,3788562.9370442913,31.20229007633587,Very Low,4821.92416033576,13.80407124681934,Very Low,194084.9777229996,35.74181117533718,Very Low,51037.15469928271,42.17059197963081,Relatively Low,December 2025,Minnesota,Sibley County,14820,-26,-43,,,,,,,
27143,MN-143,Sibley County,2021,47.06666666666666,271.89,Minnesota,MN,27,Sibley,143,27143,8314484.051073573,22.964376590330794,Very Low,13484239.074883085,46.75123762376238,Very Low,10.62340967,Very Low,93.89312977099236,Very High,311465.2442569723,60.87786259541985,Relatively Low,3788562.9370442913,31.20229007633587,Very Low,4821.92416033576,13.80407124681934,Very Low,194084.9777229996,35.74181117533718,Very Low,51037.15469928271,42.17059197963081,Relatively Low,December 2025,Minnesota,Sibley County,14965,145,111,0.9784075573549212,,,,,,
27143,MN-143,Sibley County,2022,45.675,265.11,Minnesota,MN,27,Sibley,143,27143,8314484.051073573,22.964376590330794,Very Low,13484239.074883085,46.75123762376238,Very Low,10.62340967,Very Low,93.89312977099236,Very High,311465.2442569723,60.87786259541985,Relatively Low,3788562.9370442913,31.20229007633587,Very Low,4821.92416033576,13.80407124681934,Very Low,194084.9777229996,35.74181117533718,Very Low,51037.15469928271,42.17059197963081,Relatively Low,December 2025,Minnesota,Sibley County,14986,21,3,0.1403274306715607,,,,,,
27143,MN-143,Sibley County,2023,45.50833333333333,243.08,Minnesota,MN,27,Sibley,143,27143,8314484.051073573,22.964376590330794,Very Low,13484239.074883085,46.75123762376238,Very Low,10.62340967,Very Low,93.89312977099236,Very High,311465.2442569723,60.87786259541985,Relatively Low,3788562.9370442913,31.20229007633587,Very Low,4821.92416033576,13.80407124681934,Very Low,194084.9777229996,35.74181117533718,Very Low,51037.15469928271,42.17059197963081,Relatively Low,December 2025,Minnesota,Sibley County,15179,193,157,1.287868677432269,7894.0,15745.0,8100.0,15621.0,-206.0,124.0
27145,MN-145,Stearns County,2020,42.825,378.32,Minnesota,MN,27,Stearns,145,27145,72212875.46456952,87.56361323155215,Relatively Moderate,78870850.16586114,88.70668316831683,Relatively Moderate,24.14122137,Relatively Low,96.18320610687024,Very High,243635.97435676827,57.1882951653944,Relatively Low,44330563.462979846,90.87150127226464,Relatively Moderate,307623.8842363267,76.33587786259542,Relatively Low,1177808.4690379351,74.56647398843931,Relatively Low,510647.62286512373,92.32972628898789,Relatively High,December 2025,Minnesota,Stearns County,158456,174,-69,,,,,,,
27145,MN-145,Stearns County,2021,44.541666666666664,299.13,Minnesota,MN,27,Stearns,145,27145,72212875.46456952,87.56361323155215,Relatively Moderate,78870850.16586114,88.70668316831683,Relatively Moderate,24.14122137,Relatively Low,96.18320610687024,Very High,243635.97435676827,57.1882951653944,Relatively Low,44330563.462979846,90.87150127226464,Relatively Moderate,307623.8842363267,76.33587786259542,Relatively Low,1177808.4690379351,74.56647398843931,Relatively Low,510647.62286512373,92.32972628898789,Relatively High,December 2025,Minnesota,Stearns County,159112,656,-6,0.4139950522542568,,,,,,
27145,MN-145,Stearns County,2022,43.175,349.36,Minnesota,MN,27,Stearns,145,27145,72212875.46456952,87.56361323155215,Relatively Moderate,78870850.16586114,88.70668316831683,Relatively Moderate,24.14122137,Relatively Low,96.18320610687024,Very High,243635.97435676827,57.1882951653944,Relatively Low,44330563.462979846,90.87150127226464,Relatively Moderate,307623.8842363267,76.33587786259542,Relatively Low,1177808.4690379351,74.56647398843931,Relatively Low,510647.62286512373,92.32972628898789,Relatively High,December 2025,Minnesota,Stearns County,160119,1007,319,0.6328875257680222,,,,,,
27145,MN-145,Stearns County,2023,43.30833333333334,301.51,Minnesota,MN,27,Stearns,145,27145,72212875.46456952,87.56361323155215,Relatively Moderate,78870850.16586114,88.70668316831683,Relatively Moderate,24.14122137,Relatively Low,96.18320610687024,Very High,243635.97435676827,57.1882951653944,Relatively Low,44330563.462979846,90.87150127226464,Relatively Moderate,307623.8842363267,76.33587786259542,Relatively Low,1177808.4690379351,74.56647398843931,Relatively Low,510647.62286512373,92.32972628898789,Relatively High,December 2025,Minnesota,Stearns County,161805,1686,932,1.0529668559009275,82247.0,161298.0,83910.0,163354.0,-1663.0,-2056.0
27147,MN-147,Steele County,2020,44.56666666666666,514.34,Minnesota,MN,27,Steele,147,27147,12199051.572109986,37.150127226463106,Very Low,21641742.477644432,62.964108910891085,Relatively Low,10.62340967,Very Low,98.21882951653944,Very High,392159.6970095245,64.18575063613231,Relatively Moderate,5466161.950526447,42.20737913486005,Relatively Low,3437.0085749709433,10.464376590330788,Very Low,106172.34617517397,25.52986512524085,Very Low,53945.85472272891,43.31635900700191,Relatively Low,December 2025,Minnesota,Steele County,37388,-21,-30,,,,,,,
27147,MN-147,Steele County,2021,45.875,357.91,Minnesota,MN,27,Steele,147,27147,12199051.572109986,37.150127226463106,Very Low,21641742.477644432,62.964108910891085,Relatively Low,10.62340967,Very Low,98.21882951653944,Very High,392159.6970095245,64.18575063613231,Relatively Moderate,5466161.950526447,42.20737913486005,Relatively Low,3437.0085749709433,10.464376590330788,Very Low,106172.34617517397,25.52986512524085,Very Low,53945.85472272891,43.31635900700191,Relatively Low,December 2025,Minnesota,Steele County,37441,53,-18,0.141756713383967,,,,,,
27147,MN-147,Steele County,2022,44.833333333333336,353.61,Minnesota,MN,27,Steele,147,27147,12199051.572109986,37.150127226463106,Very Low,21641742.477644432,62.964108910891085,Relatively Low,10.62340967,Very Low,98.21882951653944,Very High,392159.6970095245,64.18575063613231,Relatively Moderate,5466161.950526447,42.20737913486005,Relatively Low,3437.0085749709433,10.464376590330788,Very Low,106172.34617517397,25.52986512524085,Very Low,53945.85472272891,43.31635900700191,Relatively Low,December 2025,Minnesota,Steele County,37471,30,0,0.0801260650089563,,,,,,
27147,MN-147,Steele County,2023,45.21666666666667,378.46,Minnesota,MN,27,Steele,147,27147,12199051.572109986,37.150127226463106,Very Low,21641742.477644432,62.964108910891085,Relatively Low,10.62340967,Very Low,98.21882951653944,Very High,392159.6970095245,64.18575063613231,Relatively Moderate,5466161.950526447,42.20737913486005,Relatively Low,3437.0085749709433,10.464376590330788,Very Low,106172.34617517397,25.52986512524085,Very Low,53945.85472272891,43.31635900700191,Relatively Low,December 2025,Minnesota,Steele County,37462,-9,-20,-0.0240185743641707,19617.0,38988.0,19794.0,38786.0,-177.0,202.0
27149,MN-149,Stevens County,2020,43.19166666666666,313.8,Minnesota,MN,27,Stevens,149,27149,3925749.4638707945,7.029262086513994,Very Low,6432494.184244184,19.36881188118812,Very Low,10.62340967,Very Low,94.529262086514,Very High,24746.907348578705,29.611959287531807,Very Low,1446381.2153526377,10.591603053435112,Very Low,8135.1173699525325,20.57888040712468,Very Low,144953.01332756583,30.346820809248555,Very Low,98357.38941009004,61.07574793125398,Relatively Moderate,December 2025,Minnesota,Stevens County,9672,-5,-23,,,,,,,
27149,MN-149,Stevens County,2021,45.45,262.95,Minnesota,MN,27,Stevens,149,27149,3925749.4638707945,7.029262086513994,Very Low,6432494.184244184,19.36881188118812,Very Low,10.62340967,Very Low,94.529262086514,Very High,24746.907348578705,29.611959287531807,Very Low,1446381.2153526377,10.591603053435112,Very Low,8135.1173699525325,20.57888040712468,Very Low,144953.01332756583,30.346820809248555,Very Low,98357.38941009004,61.07574793125398,Relatively Moderate,December 2025,Minnesota,Stevens County,9692,20,-1,0.2067824648469773,,,,,,
27149,MN-149,Stevens County,2022,43.61666666666667,320.23,Minnesota,MN,27,Stevens,149,27149,3925749.4638707945,7.029262086513994,Very Low,6432494.184244184,19.36881188118812,Very Low,10.62340967,Very Low,94.529262086514,Very High,24746.907348578705,29.611959287531807,Very Low,1446381.2153526377,10.591603053435112,Very Low,8135.1173699525325,20.57888040712468,Very Low,144953.01332756583,30.346820809248555,Very Low,98357.38941009004,61.07574793125398,Relatively Moderate,December 2025,Minnesota,Stevens County,9777,85,34,0.8770119686339228,,,,,,
27149,MN-149,Stevens County,2023,43.2,244.39,Minnesota,MN,27,Stevens,149,27149,3925749.4638707945,7.029262086513994,Very Low,6432494.184244184,19.36881188118812,Very Low,10.62340967,Very Low,94.529262086514,Very High,24746.907348578705,29.611959287531807,Very Low,1446381.2153526377,10.591603053435112,Very Low,8135.1173699525325,20.57888040712468,Very Low,144953.01332756583,30.346820809248555,Very Low,98357.38941009004,61.07574793125398,Relatively Moderate,December 2025,Minnesota,Stevens County,9921,144,88,1.4728444308069966,4962.0,10774.0,4961.0,10602.0,1.0,172.0
27151,MN-151,Swift County,2020,43.85833333333334,329.09999999999997,Minnesota,MN,27,Swift,151,27151,8839671.033198228,25.06361323155216,Very Low,8001731.654738288,26.42326732673267,Very Low,49.68193384,Relatively Moderate,94.6882951653944,Very High,237922.5840973709,56.77480916030534,Relatively Low,4460040.515760948,36.38676844783715,Relatively Low,39105.83525316086,46.31043256997455,Very Low,651170.027112617,61.81759794476558,Relatively Low,128259.12472738992,68.52323360916614,Relatively Moderate,December 2025,Minnesota,Swift County,9801,-30,-32,,,,,,,
27151,MN-151,Swift County,2021,46.075,298.62,Minnesota,MN,27,Swift,151,27151,8839671.033198228,25.06361323155216,Very Low,8001731.654738288,26.42326732673267,Very Low,49.68193384,Relatively Moderate,94.6882951653944,Very High,237922.5840973709,56.77480916030534,Relatively Low,4460040.515760948,36.38676844783715,Relatively Low,39105.83525316086,46.31043256997455,Very Low,651170.027112617,61.81759794476558,Relatively Low,128259.12472738992,68.52323360916614,Relatively Moderate,December 2025,Minnesota,Swift County,9787,-14,-11,-0.1428425670849886,,,,,,
27151,MN-151,Swift County,2022,44.25,327.43,Minnesota,MN,27,Swift,151,27151,8839671.033198228,25.06361323155216,Very Low,8001731.654738288,26.42326732673267,Very Low,49.68193384,Relatively Moderate,94.6882951653944,Very High,237922.5840973709,56.77480916030534,Relatively Low,4460040.515760948,36.38676844783715,Relatively Low,39105.83525316086,46.31043256997455,Very Low,651170.027112617,61.81759794476558,Relatively Low,128259.12472738992,68.52323360916614,Relatively Moderate,December 2025,Minnesota,Swift County,9760,-27,-14,-0.2758761622560501,,,,,,
27151,MN-151,Swift County,2023,43.59166666666667,241.13,Minnesota,MN,27,Swift,151,27151,8839671.033198228,25.06361323155216,Very Low,8001731.654738288,26.42326732673267,Very Low,49.68193384,Relatively Moderate,94.6882951653944,Very High,237922.5840973709,56.77480916030534,Relatively Low,4460040.515760948,36.38676844783715,Relatively Low,39105.83525316086,46.31043256997455,Very Low,651170.027112617,61.81759794476558,Relatively Low,128259.12472738992,68.52323360916614,Relatively Moderate,December 2025,Minnesota,Swift County,9687,-73,-88,-0.7479508196721274,4533.0,9181.0,4641.0,9218.0,-108.0,-37.0
27153,MN-153,Todd County,2020,41.61666666666667,376.35,Minnesota,MN,27,Todd,153,27153,12306238.275079075,37.72264631043257,Very Low,10689694.55079299,37.68564356435643,Very Low,54.67557252,Relatively Moderate,86.57760814249363,Very High,164211.9318847604,51.24045801526719,Relatively Low,8356678.4354645405,56.234096692111954,Relatively Low,205145.43546979953,71.5966921119593,Relatively Low,204676.25657435003,36.73731535003211,Very Low,35597.00646938015,32.908975175047736,Relatively Low,December 2025,Minnesota,Todd County,25291,26,-14,,,,,,,
27153,MN-153,Todd County,2021,43.6,299.08,Minnesota,MN,27,Todd,153,27153,12306238.275079075,37.72264631043257,Very Low,10689694.55079299,37.68564356435643,Very Low,54.67557252,Relatively Moderate,86.57760814249363,Very High,164211.9318847604,51.24045801526719,Relatively Low,8356678.4354645405,56.234096692111954,Relatively Low,205145.43546979953,71.5966921119593,Relatively Low,204676.25657435003,36.73731535003211,Very Low,35597.00646938015,32.908975175047736,Relatively Low,December 2025,Minnesota,Todd County,25290,-1,-50,-0.0039539757225925,,,,,,
27153,MN-153,Todd County,2022,41.666666666666664,356.63,Minnesota,MN,27,Todd,153,27153,12306238.275079075,37.72264631043257,Very Low,10689694.55079299,37.68564356435643,Very Low,54.67557252,Relatively Moderate,86.57760814249363,Very High,164211.9318847604,51.24045801526719,Relatively Low,8356678.4354645405,56.234096692111954,Relatively Low,205145.43546979953,71.5966921119593,Relatively Low,204676.25657435003,36.73731535003211,Very Low,35597.00646938015,32.908975175047736,Relatively Low,December 2025,Minnesota,Todd County,25571,281,233,1.1111111111111072,,,,,,
27153,MN-153,Todd County,2023,42.43333333333333,288.52,Minnesota,MN,27,Todd,153,27153,12306238.275079075,37.72264631043257,Very Low,10689694.55079299,37.68564356435643,Very Low,54.67557252,Relatively Moderate,86.57760814249363,Very High,164211.9318847604,51.24045801526719,Relatively Low,8356678.4354645405,56.234096692111954,Relatively Low,205145.43546979953,71.5966921119593,Relatively Low,204676.25657435003,36.73731535003211,Very Low,35597.00646938015,32.908975175047736,Relatively Low,December 2025,Minnesota,Todd County,25794,223,99,0.8720816549998123,12501.0,25705.0,12526.0,25752.0,-25.0,-47.0
27155,MN-155,Traverse County,2020,43.48333333333333,308.98,Minnesota,MN,27,Traverse,155,27155,3575506.0354789337,6.170483460559796,Very Low,3538171.763602478,6.775990099009902,Very Low,33.96946565,Relatively Low,45.896946564885496,Relatively Moderate,0.0,0.0,No Rating,1757918.0109070877,13.740458015267176,Very Low,5689.339253932656,15.871501272264632,Very Low,48404.31141543735,17.24470134874759,Very Low,86025.07978471015,57.001909611712286,Relatively Low,December 2025,Minnesota,Traverse County,3359,-4,-9,,,,,,,
27155,MN-155,Traverse County,2021,45.71666666666667,258.78,Minnesota,MN,27,Traverse,155,27155,3575506.0354789337,6.170483460559796,Very Low,3538171.763602478,6.775990099009902,Very Low,33.96946565,Relatively Low,45.896946564885496,Relatively Moderate,0.0,0.0,No Rating,1757918.0109070877,13.740458015267176,Very Low,5689.339253932656,15.871501272264632,Very Low,48404.31141543735,17.24470134874759,Very Low,86025.07978471015,57.001909611712286,Relatively Low,December 2025,Minnesota,Traverse County,3280,-79,-51,-2.3518904435844035,,,,,,
27155,MN-155,Traverse County,2022,43.46666666666667,330.51,Minnesota,MN,27,Traverse,155,27155,3575506.0354789337,6.170483460559796,Very Low,3538171.763602478,6.775990099009902,Very Low,33.96946565,Relatively Low,45.896946564885496,Relatively Moderate,0.0,0.0,No Rating,1757918.0109070877,13.740458015267176,Very Low,5689.339253932656,15.871501272264632,Very Low,48404.31141543735,17.24470134874759,Very Low,86025.07978471015,57.001909611712286,Relatively Low,December 2025,Minnesota,Traverse County,3260,-20,9,-0.6097560975609762,,,,,,
27155,MN-155,Traverse County,2023,42.958333333333336,255.0,Minnesota,MN,27,Traverse,155,27155,3575506.0354789337,6.170483460559796,Very Low,3538171.763602478,6.775990099009902,Very Low,33.96946565,Relatively Low,45.896946564885496,Relatively Moderate,0.0,0.0,No Rating,1757918.0109070877,13.740458015267176,Very Low,5689.339253932656,15.871501272264632,Very Low,48404.31141543735,17.24470134874759,Very Low,86025.07978471015,57.001909611712286,Relatively Low,December 2025,Minnesota,Traverse County,3176,-84,-70,-2.5766871165644134,1594.0,3161.0,1746.0,3390.0,-152.0,-229.0
27157,MN-157,Wabasha County,2020,45.26666666666667,485.3,Minnesota,MN,27,Wabasha,157,27157,15092037.770711724,45.5470737913486,Relatively Low,17523831.28057958,55.81683168316832,Relatively Low,18.12977099,Very Low,89.91730279898219,Very High,138970.32002943498,48.75954198473281,Relatively Low,9771371.289047256,61.06870229007634,Relatively Low,4740.780833883961,13.517811704834608,Very Low,175125.9605064012,33.87925497752087,Very Low,38135.81322121314,34.78676002546149,Relatively Low,December 2025,Minnesota,Wabasha County,21394,22,20,,,,,,,
27157,MN-157,Wabasha County,2021,46.166666666666664,350.77,Minnesota,MN,27,Wabasha,157,27157,15092037.770711724,45.5470737913486,Relatively Low,17523831.28057958,55.81683168316832,Relatively Low,18.12977099,Very Low,89.91730279898219,Very High,138970.32002943498,48.75954198473281,Relatively Low,9771371.289047256,61.06870229007634,Relatively Low,4740.780833883961,13.517811704834608,Very Low,175125.9605064012,33.87925497752087,Very Low,38135.81322121314,34.78676002546149,Relatively Low,December 2025,Minnesota,Wabasha County,21508,114,99,0.5328596802841812,,,,,,
27157,MN-157,Wabasha County,2022,44.975,359.9,Minnesota,MN,27,Wabasha,157,27157,15092037.770711724,45.5470737913486,Relatively Low,17523831.28057958,55.81683168316832,Relatively Low,18.12977099,Very Low,89.91730279898219,Very High,138970.32002943498,48.75954198473281,Relatively Low,9771371.289047256,61.06870229007634,Relatively Low,4740.780833883961,13.517811704834608,Very Low,175125.9605064012,33.87925497752087,Very Low,38135.81322121314,34.78676002546149,Relatively Low,December 2025,Minnesota,Wabasha County,21650,142,139,0.6602194532266958,,,,,,
27157,MN-157,Wabasha County,2023,45.84166666666667,356.83,Minnesota,MN,27,Wabasha,157,27157,15092037.770711724,45.5470737913486,Relatively Low,17523831.28057958,55.81683168316832,Relatively Low,18.12977099,Very Low,89.91730279898219,Very High,138970.32002943498,48.75954198473281,Relatively Low,9771371.289047256,61.06870229007634,Relatively Low,4740.780833883961,13.517811704834608,Very Low,175125.9605064012,33.87925497752087,Very Low,38135.81322121314,34.78676002546149,Relatively Low,December 2025,Minnesota,Wabasha County,21664,14,41,0.0646651270207909,11371.0,22108.0,11620.0,22342.0,-249.0,-234.0
27159,MN-159,Wadena County,2020,40.88333333333333,352.5,Minnesota,MN,27,Wadena,159,27159,5762049.694726843,12.94529262086514,Very Low,5135799.130919085,13.613861386138614,Very Low,50.54071247,Relatively Moderate,81.80661577608143,Very High,285062.5929597751,59.541984732824424,Relatively Low,3352234.0869209818,27.63994910941476,Very Low,129207.72569360452,65.55343511450383,Relatively Low,53733.6436970125,18.111753371868975,Very Low,107630.87839496012,63.685550604710365,Relatively Moderate,December 2025,Minnesota,Wadena County,14124,54,41,,,,,,,
27159,MN-159,Wadena County,2021,42.875,266.01,Minnesota,MN,27,Wadena,159,27159,5762049.694726843,12.94529262086514,Very Low,5135799.130919085,13.613861386138614,Very Low,50.54071247,Relatively Moderate,81.80661577608143,Very High,285062.5929597751,59.541984732824424,Relatively Low,3352234.0869209818,27.63994910941476,Very Low,129207.72569360452,65.55343511450383,Relatively Low,53733.6436970125,18.111753371868975,Very Low,107630.87839496012,63.685550604710365,Relatively Moderate,December 2025,Minnesota,Wadena County,14146,22,48,0.1557632398753838,,,,,,
27159,MN-159,Wadena County,2022,40.75833333333333,316.44,Minnesota,MN,27,Wadena,159,27159,5762049.694726843,12.94529262086514,Very Low,5135799.130919085,13.613861386138614,Very Low,50.54071247,Relatively Moderate,81.80661577608143,Very High,285062.5929597751,59.541984732824424,Relatively Low,3352234.0869209818,27.63994910941476,Very Low,129207.72569360452,65.55343511450383,Relatively Low,53733.6436970125,18.111753371868975,Very Low,107630.87839496012,63.685550604710365,Relatively Moderate,December 2025,Minnesota,Wadena County,14270,124,133,0.8765728827937247,,,,,,
