county_fips,county_name,year,quarter,tract_standard,tract_rows,usps_total_addr,usps_vacant_addr,usps_nostat_addr,usps_res_addr,usps_res_vacant_addr,usps_res_nostat_addr,usps_vacancy_rate,usps_nostat_rate,usps_res_vacancy_rate,usps_res_nostat_rate
27073,Lac qui Parle,2017,4,2010,3,3635,446,126,3301,394,92,0.12269601,0.03466300,0.11935777,0.02787034
27073,Lac qui Parle,2018,4,2010,3,3668,457,133,3332,405,101,0.12459106,0.03625954,0.12154862,0.03031212
27073,Lac qui Parle,2019,4,2010,3,3727,488,161,3381,433,122,0.13093641,0.04319828,0.12806862,0.03608400
27073,Lac qui Parle,2020,4,2010,3,3804,503,241,3435,459,168,0.13222923,0.06335436,0.13362445,0.04890830
27073,Lac qui Parle,2021,4,2010,3,3848,307,461,3473,276,374,0.07978170,0.11980249,0.07947020,0.10768788
27073,Lac qui Parle,2022,4,2010,3,3859,153,617,3480,130,526,0.03964758,0.15988598,0.03735632,0.15114943
27073,Lac qui Parle,2023,4,2020,3,3944,168,685,3557,131,590,0.04259635,0.17368154,0.03682879,0.16587012
27075,Lake,2011,4,2010,3,5884,469,307,5385,429,253,0.07970768,0.05217539,0.07966574,0.04698236
27075,Lake,2012,4,2010,3,5900,513,265,5405,476,219,0.08694915,0.04491525,0.08806660,0.04051804
27075,Lake,2013,4,2010,3,5931,560,268,5433,520,226,0.09441915,0.04518631,0.09571139,0.04159764
27075,Lake,2014,4,2010,3,5973,523,266,5472,487,225,0.08756069,0.04453374,0.08899854,0.04111842
27075,Lake,2015,4,2010,3,6035,458,280,5531,421,241,0.07589064,0.04639602,0.07611643,0.04357259
27075,Lake,2016,4,2010,3,6109,510,287,5608,465,244,0.08348339,0.04697987,0.08291726,0.04350927
27075,Lake,2017,4,2010,3,6145,511,294,5644,472,249,0.08315704,0.04784378,0.08362863,0.04411765
27075,Lake,2018,4,2010,3,6157,491,295,5640,456,250,0.07974663,0.04791294,0.08085106,0.04432624
27075,Lake,2019,4,2010,3,6270,531,305,5733,483,260,0.08468900,0.04864434,0.08424908,0.04535147
27075,Lake,2020,4,2010,3,6334,517,329,5796,476,277,0.08162299,0.05194190,0.08212560,0.04779158
27075,Lake,2021,4,2010,3,6381,504,343,5841,461,293,0.07898449,0.05375333,0.07892484,0.05016264
27075,Lake,2022,4,2010,3,6411,425,463,5874,381,408,0.06629231,0.07221962,0.06486210,0.06945863
27075,Lake,2023,4,2020,4,6488,411,548,5944,356,496,0.06334772,0.08446363,0.05989233,0.08344549
27077,Lake of the Woods,2011,4,2010,3,1917,286,113,1821,282,89,0.14919144,0.05894627,0.15485997,0.04887424
27077,Lake of the Woods,2012,4,2010,2,1921,289,111,1827,285,88,0.15044248,0.05778240,0.15599343,0.04816639
27077,Lake of the Woods,2013,4,2010,2,1985,305,110,1892,301,87,0.15365239,0.05541562,0.15909091,0.04598309
27077,Lake of the Woods,2014,4,2010,2,2008,313,107,1914,309,84,0.15587649,0.05328685,0.16144201,0.04388715
27077,Lake of the Woods,2015,4,2010,2,2099,349,146,1999,342,123,0.16626965,0.06955693,0.17108554,0.06153077
27077,Lake of the Woods,2016,4,2010,2,2157,396,192,2053,388,168,0.18358832,0.08901252,0.18899172,0.08183147
27077,Lake of the Woods,2017,4,2010,2,2259,390,195,2125,379,163,0.17264276,0.08632138,0.17835294,0.07670588
27077,Lake of the Woods,2018,4,2010,2,2357,405,280,2216,394,243,0.17182860,0.11879508,0.17779783,0.10965704
27077,Lake of the Woods,2019,4,2010,2,2636,469,439,2484,455,397,0.17792109,0.16654021,0.18317230,0.15982287
27077,Lake of the Woods,2020,4,2010,2,2665,484,428,2515,469,388,0.18161351,0.16060038,0.18648111,0.15427435
27077,Lake of the Woods,2021,4,2010,2,2740,173,796,2589,169,745,0.06313869,0.29051095,0.06527617,0.28775589
27077,Lake of the Woods,2022,4,2010,2,2766,141,857,2614,139,802,0.05097614,0.30983369,0.05317521,0.30680949
27077,Lake of the Woods,2023,4,2020,3,2794,5,1029,2630,5,962,0.00178955,0.36828919,0.00190114,0.36577947
27079,Le Sueur,2011,4,2010,6,13229,827,1238,12212,680,1167,0.06251417,0.09358228,0.05568293,0.09556174
27079,Le Sueur,2012,4,2010,6,13446,883,1235,12400,731,1165,0.06567009,0.09184888,0.05895161,0.09395161
27079,Le Sueur,2013,4,2010,6,13729,867,1241,12667,712,1171,0.06315099,0.09039260,0.05620905,0.09244494
27079,Le Sueur,2014,4,2010,6,13783,957,1244,12715,786,1172,0.06943336,0.09025611,0.06181675,0.09217460
27079,Le Sueur,2015,4,2010,6,13935,949,1309,12868,774,1237,0.06810190,0.09393613,0.06014921,0.09612993
27079,Le Sueur,2016,4,2010,6,13944,958,1294,12889,774,1221,0.06870338,0.09279977,0.06005121,0.09473194
27079,Le Sueur,2017,4,2010,6,14048,991,1297,12965,809,1211,0.07054385,0.09232631,0.06239877,0.09340532
27079,Le Sueur,2018,4,2010,6,14166,985,1325,13069,811,1229,0.06953268,0.09353381,0.06205525,0.09403933
27079,Le Sueur,2019,4,2010,6,14348,1058,1295,13228,874,1186,0.07373850,0.09025648,0.06607197,0.08965830
27079,Le Sueur,2020,4,2010,6,14518,1032,1317,13377,836,1209,0.07108417,0.09071497,0.06249533,0.09037901
27079,Le Sueur,2021,4,2010,6,14681,446,1919,13538,310,1731,0.03037940,0.13071317,0.02289851,0.12786231
27079,Le Sueur,2022,4,2010,6,14653,349,1936,13512,224,1742,0.02381765,0.13212311,0.01657786,0.12892244
27079,Le Sueur,2023,4,2020,7,14765,312,1905,13615,190,1719,0.02113105,0.12902133,0.01395520,0.12625780
27081,Lincoln,2011,4,2010,2,3137,317,599,2959,306,565,0.10105196,0.19094676,0.10341332,0.19094289
27081,Lincoln,2012,4,2010,2,3141,326,613,2965,313,572,0.10378860,0.19516078,0.10556492,0.19291737
27081,Lincoln,2013,4,2010,2,3169,322,598,2989,308,557,0.10160934,0.18870306,0.10304450,0.18634995
27081,Lincoln,2014,4,2010,2,3188,340,610,3006,326,569,0.10664994,0.19134253,0.10844977,0.18928809
27081,Lincoln,2015,4,2010,2,3246,362,579,3057,347,538,0.11152187,0.17837338,0.11350998,0.17598953
27081,Lincoln,2016,4,2010,2,3297,342,584,3098,327,537,0.10373066,0.17713072,0.10555197,0.17333764
27081,Lincoln,2017,4,2010,2,3314,403,578,3113,385,530,0.12160531,0.17441159,0.12367491,0.17025377
27081,Lincoln,2018,4,2010,2,3412,424,572,3201,406,523,0.12426729,0.16764361,0.12683536,0.16338644
27081,Lincoln,2019,4,2010,2,3436,406,594,3225,389,545,0.11816065,0.17287544,0.12062016,0.16899225
27081,Lincoln,2020,4,2010,2,3450,421,595,3237,402,546,0.12202899,0.17246377,0.12418906,0.16867470
27081,Lincoln,2021,4,2010,2,3460,97,914,3246,94,846,0.02803468,0.26416185,0.02895872,0.26062847
27081,Lincoln,2022,4,2010,2,3474,28,1013,3261,26,942,0.00805987,0.29159470,0.00797301,0.28886845
27081,Lincoln,2023,4,2020,2,3550,2,1029,3334,1,951,0.00056338,0.28985915,0.00029994,0.28524295
27083,Lyon,2011,4,2010,7,12612,659,794,11023,523,664,0.05225182,0.06295592,0.04744625,0.06023768
27083,Lyon,2012,4,2010,7,12679,661,797,11072,519,674,0.05213345,0.06285985,0.04687500,0.06087428
27083,Lyon,2013,4,2010,7,12700,614,828,11066,468,698,0.04834646,0.06519685,0.04229170,0.06307609
27083,Lyon,2014,4,2010,7,13241,578,1299,11435,432,1007,0.04365229,0.09810437,0.03777875,0.08806296
27083,Lyon,2015,4,2010,7,13392,529,1438,11536,402,1106,0.03950119,0.10737754,0.03484743,0.09587379
27083,Lyon,2016,4,2010,7,13666,574,1689,11770,428,1330,0.04200205,0.12359139,0.03636364,0.11299915
27083,Lyon,2017,4,2010,7,13810,575,1739,11889,435,1373,0.04163650,0.12592324,0.03658844,0.11548490
27083,Lyon,2018,4,2010,7,13816,648,1809,11898,489,1458,0.04690214,0.13093515,0.04109934,0.12254160
27083,Lyon,2019,4,2010,7,13850,707,1796,11913,534,1449,0.05104693,0.12967509,0.04482498,0.12163183
27083,Lyon,2020,4,2010,7,14020,765,1841,12086,585,1484,0.05456491,0.13131241,0.04840311,0.12278670
27083,Lyon,2021,4,2010,7,14029,618,1911,12102,449,1547,0.04405161,0.13621783,0.03710131,0.12783011
27083,Lyon,2022,4,2010,7,14030,448,2061,12131,329,1674,0.03193158,0.14689950,0.02712060,0.13799357
27083,Lyon,2023,4,2020,7,14189,396,2166,12263,269,1782,0.02790894,0.15265346,0.02193590,0.14531518
27085,McLeod,2011,4,2010,7,17436,943,1553,15780,782,1430,0.05408351,0.08906859,0.04955640,0.09062104
27085,McLeod,2012,4,2010,7,17369,963,1509,15720,794,1399,0.05544361,0.08687892,0.05050891,0.08899491
27085,McLeod,2013,4,2010,7,17137,999,1231,15466,827,1116,0.05829492,0.07183288,0.05347213,0.07215828
27085,McLeod,2014,4,2010,7,17182,983,1206,15505,802,1095,0.05721103,0.07018973,0.05172525,0.07062238
27085,McLeod,2015,4,2010,7,17238,850,1249,15552,679,1139,0.04930966,0.07245620,0.04365998,0.07323817
27085,McLeod,2016,4,2010,7,17275,879,1197,15582,697,1086,0.05088278,0.06929088,0.04473110,0.06969580
27085,McLeod,2017,4,2010,7,17334,893,1219,15625,716,1093,0.05151725,0.07032422,0.04582400,0.06995200
27085,McLeod,2018,4,2010,7,17471,964,1232,15733,769,1104,0.05517715,0.07051686,0.04887815,0.07017098
27085,McLeod,2019,4,2010,7,17757,994,1405,15993,779,1275,0.05597792,0.07912373,0.04870881,0.07972238
27085,McLeod,2020,4,2010,7,18145,1133,1471,16356,917,1333,0.06244144,0.08106917,0.05606505,0.08149914
27085,McLeod,2021,4,2010,7,18333,864,1743,16519,681,1566,0.04712813,0.09507446,0.04122526,0.09479993
27085,McLeod,2022,4,2010,7,18399,762,1801,16576,581,1610,0.04141529,0.09788575,0.03505068,0.09712838
27085,McLeod,2023,4,2020,9,18637,454,2112,16777,335,1852,0.02436014,0.11332296,0.01996781,0.11038922
27087,Mahnomen,2011,4,2010,2,2143,0,489,2070,0,476,0.00000000,0.22818479,0.00000000,0.22995169
27087,Mahnomen,2012,4,2010,2,2444,44,516,2369,44,500,0.01800327,0.21112930,0.01857324,0.21105952
27087,Mahnomen,2013,4,2010,2,2148,49,453,2073,49,437,0.02281192,0.21089385,0.02363724,0.21080560
27087,Mahnomen,2014,4,2010,2,2156,49,457,2083,49,441,0.02272727,0.21196660,0.02352376,0.21171387
27087,Mahnomen,2015,4,2010,2,2194,62,484,2103,62,465,0.02825889,0.22060164,0.02948169,0.22111270
27087,Mahnomen,2016,4,2010,2,2547,66,571,2447,66,550,0.02591284,0.22418532,0.02697180,0.22476502
27087,Mahnomen,2017,4,2010,2,2567,61,620,2461,61,596,0.02376315,0.24152707,0.02478667,0.24217798
27087,Mahnomen,2018,4,2010,2,2635,58,640,2523,58,611,0.02201139,0.24288425,0.02298851,0.24217202
27087,Mahnomen,2019,4,2010,2,2666,57,672,2545,57,638,0.02138035,0.25206302,0.02239686,0.25068762
27087,Mahnomen,2020,4,2010,2,2814,67,790,2656,67,731,0.02380952,0.28073916,0.02522590,0.27522590
27087,Mahnomen,2021,4,2010,2,2888,64,880,2718,64,816,0.02216066,0.30470914,0.02354673,0.30022075
27087,Mahnomen,2022,4,2010,2,2902,0,1010,2731,0,948,0.00000000,0.34803584,0.00000000,0.34712560
27087,Mahnomen,2023,4,2020,2,2859,0,977,2654,0,884,0.00000000,0.34172788,0.00000000,0.33308214
27089,Marshall,2011,4,2010,4,3989,39,631,3671,36,558,0.00977689,0.15818501,0.00980659,0.15200218
27089,Marshall,2012,4,2010,4,4026,35,682,3704,33,607,0.00869349,0.16939891,0.00890929,0.16387689
27089,Marshall,2013,4,2010,4,4075,29,717,3753,26,646,0.00711656,0.17595092,0.00692779,0.17212896
27089,Marshall,2014,4,2010,4,4141,34,729,3816,28,657,0.00821058,0.17604443,0.00733753,0.17216981
27089,Marshall,2015,4,2010,4,4289,21,798,3965,14,728,0.00489625,0.18605736,0.00353090,0.18360656
27089,Marshall,2016,4,2010,4,4334,18,812,4014,12,743,0.00415321,0.18735579,0.00298954,0.18510214
27089,Marshall,2017,4,2010,4,4365,20,830,4045,14,766,0.00458190,0.19014891,0.00346106,0.18936959
27089,Marshall,2018,4,2010,4,4447,20,876,4119,14,809,0.00449741,0.19698673,0.00339888,0.19640689
27089,Marshall,2019,4,2010,4,4596,22,1005,4250,16,929,0.00478677,0.21866841,0.00376471,0.21858824
27089,Marshall,2020,4,2010,4,4849,27,1245,4491,19,1163,0.00556816,0.25675397,0.00423068,0.25896237
27089,Marshall,2021,4,2010,4,4887,33,1261,4523,21,1177,0.00675261,0.25803151,0.00464294,0.26022551
27089,Marshall,2022,4,2010,4,4901,31,1288,4534,21,1203,0.00632524,0.26280351,0.00463167,0.26532863
27089,Marshall,2023,4,2020,4,4958,23,1291,4590,13,1205,0.00463897,0.26038725,0.00283224,0.26252723
27091,Martin,2011,4,2010,6,11400,736,1323,10346,615,1244,0.06456140,0.11605263,0.05944326,0.12023971
27091,Martin,2012,4,2010,6,11409,755,1304,10355,619,1225,0.06617583,0.11429573,0.05977789,0.11830034
27091,Martin,2013,4,2010,6,11525,747,1396,10456,622,1304,0.06481562,0.12112798,0.05948738,0.12471308
27091,Martin,2014,4,2010,6,11588,866,1378,10507,736,1290,0.07473248,0.11891612,0.07004854,0.12277529
27091,Martin,2015,4,2010,6,11520,874,1301,10449,740,1227,0.07586806,0.11293403,0.07082017,0.11742751
27091,Martin,2016,4,2010,6,11419,853,1305,10342,712,1231,0.07470006,0.11428321,0.06884548,0.11902920
27091,Martin,2017,4,2010,6,11494,874,1327,10376,727,1233,0.07603967,0.11545154,0.07006554,0.11883192
27091,Martin,2018,4,2010,6,11504,935,1312,10386,769,1219,0.08127608,0.11404729,0.07404198,0.11736954
27091,Martin,2019,4,2010,6,11549,962,1374,10412,787,1255,0.08329726,0.11897134,0.07558586,0.12053400
27091,Martin,2020,4,2010,6,11553,926,1352,10418,756,1236,0.08015234,0.11702588,0.07256671,0.11864081
27091,Martin,2021,4,2010,6,11567,441,1928,10440,350,1689,0.03812570,0.16668108,0.03352490,0.16178161
27091,Martin,2022,4,2010,6,11508,330,1973,10402,252,1744,0.02867570,0.17144595,0.02422611,0.16766007
27091,Martin,2023,4,2020,7,11527,261,2017,10411,193,1788,0.02264249,0.17498048,0.01853808,0.17174143
27093,Meeker,2011,4,2010,6,10930,823,864,10185,748,810,0.07529735,0.07904849,0.07344134,0.07952872
27093,Meeker,2012,4,2010,6,10849,862,810,10109,785,755,0.07945433,0.07466126,0.07765358,0.07468592
27093,Meeker,2013,4,2010,6,10863,876,827,10112,789,768,0.08064071,0.07612998,0.07802611,0.07594937
27093,Meeker,2014,4,2010,6,10909,925,805,10153,833,742,0.08479237,0.07379228,0.08204472,0.07308185
27093,Meeker,2015,4,2010,6,11021,924,812,10252,832,748,0.08383994,0.07367752,0.08115490,0.07296137
27093,Meeker,2016,4,2010,6,11072,901,837,10299,814,766,0.08137645,0.07559610,0.07903680,0.07437615
27093,Meeker,2017,4,2010,6,11160,916,848,10377,822,777,0.08207885,0.07598566,0.07921365,0.07487713
27093,Meeker,2018,4,2010,6,11313,917,928,10514,812,849,0.08105719,0.08202952,0.07723036,0.08074948
27093,Meeker,2019,4,2010,6,11562,938,1054,10730,834,951,0.08112783,0.09116070,0.07772600,0.08863001
27093,Meeker,2020,4,2010,6,11663,940,1083,10831,836,976,0.08059676,0.09285776,0.07718586,0.09011172
27093,Meeker,2021,4,2010,6,11728,738,1312,10895,646,1196,0.06292633,0.11186903,0.05929325,0.10977513
27093,Meeker,2022,4,2010,6,11776,330,1686,10938,260,1546,0.02802310,0.14317255,0.02377034,0.14134211
27093,Meeker,2023,4,2020,6,11947,230,1896,11094,163,1743,0.01925169,0.15870093,0.01469263,0.15711195
27095,Mille Lacs,2011,4,2010,7,13480,1052,981,12344,969,870,0.07804154,0.07277448,0.07849968,0.07047959
27095,Mille Lacs,2012,4,2010,7,13613,1127,976,12486,1045,866,0.08278851,0.07169617,0.08369374,0.06935768
27095,Mille Lacs,2013,4,2010,7,13516,1149,918,12395,1067,800,0.08501036,0.06791950,0.08608310,0.06454215
27095,Mille Lacs,2014,4,2010,7,13597,1310,918,12457,1215,794,0.09634478,0.06751489,0.09753552,0.06373926
27095,Mille Lacs,2015,4,2010,7,13342,1260,921,12190,1161,788,0.09443861,0.06903013,0.09524200,0.06464315
27095,Mille Lacs,2016,4,2010,7,13452,1236,920,12297,1134,788,0.09188225,0.06839132,0.09221761,0.06408067
27095,Mille Lacs,2017,4,2010,7,13613,1195,966,12440,1090,828,0.08778374,0.07096158,0.08762058,0.06655949
27095,Mille Lacs,2018,4,2010,7,13748,1249,959,12561,1141,824,0.09084958,0.06975560,0.09083672,0.06559987
27095,Mille Lacs,2019,4,2010,7,13959,1277,1048,12782,1165,912,0.09148220,0.07507701,0.09114380,0.07135034
27095,Mille Lacs,2020,4,2010,7,14107,1182,1112,12934,1065,985,0.08378819,0.07882611,0.08234112,0.07615587
27095,Mille Lacs,2021,4,2010,7,14258,812,1480,13085,718,1330,0.05695048,0.10380137,0.05487199,0.10164310
27095,Mille Lacs,2022,4,2010,7,14344,140,2128,13171,72,1954,0.00976018,0.14835471,0.00546656,0.14835624
27095,Mille Lacs,2023,4,2020,7,14528,123,2112,13344,59,1950,0.00846641,0.14537445,0.00442146,0.14613309
27097,Morrison,2011,4,2010,8,16069,1024,1022,14887,943,872,0.06372519,0.06360072,0.06334386,0.05857460
27097,Morrison,2012,4,2010,8,15894,1098,887,14718,1006,740,0.06908267,0.05580722,0.06835168,0.05027857
27097,Morrison,2013,4,2010,8,16041,1193,899,14856,1091,752,0.07437192,0.05604389,0.07343834,0.05061928
27097,Morrison,2014,4,2010,8,16131,1265,883,14947,1154,744,0.07842043,0.05473932,0.07720613,0.04977587
27097,Morrison,2015,4,2010,8,16215,1256,826,15058,1149,705,0.07745914,0.05094049,0.07630495,0.04681897
27097,Morrison,2016,4,2010,8,16339,1350,855,15168,1226,736,0.08262440,0.05232878,0.08082806,0.04852321
27097,Morrison,2017,4,2010,8,16516,1410,860,15329,1283,731,0.08537176,0.05207072,0.08369757,0.04768739
27097,Morrison,2018,4,2010,8,16692,1338,939,15488,1207,812,0.08015816,0.05625449,0.07793130,0.05242769
27097,Morrison,2019,4,2010,8,17013,1346,1163,15790,1213,1029,0.07911597,0.06835949,0.07682077,0.06516783
27097,Morrison,2020,4,2010,8,17168,1330,1154,15952,1187,1018,0.07746971,0.06721808,0.07441073,0.06381645
27097,Morrison,2021,4,2010,8,17297,508,1930,16077,418,1747,0.02936925,0.11158004,0.02599988,0.10866455
27097,Morrison,2022,4,2010,8,17378,361,2084,16160,274,1896,0.02077339,0.11992174,0.01695545,0.11732673
27097,Morrison,2023,4,2020,8,17682,316,2262,16445,228,2068,0.01787128,0.12792671,0.01386440,0.12575251
27099,Mower,2011,4,2010,11,19143,1016,1713,17382,891,1580,0.05307423,0.08948441,0.05125992,0.09089863
27099,Mower,2012,4,2010,11,19040,1117,1720,17318,993,1588,0.05866597,0.09033613,0.05733918,0.09169650
27099,Mower,2013,4,2010,11,19272,1099,1733,17536,972,1600,0.05702574,0.08992320,0.05542883,0.09124088
27099,Mower,2014,4,2010,11,19295,1275,1727,17561,1134,1590,0.06607930,0.08950505,0.06457491,0.09054154
27099,Mower,2015,4,2010,11,19386,1055,1862,17642,905,1726,0.05442072,0.09604869,0.05129804,0.09783471
27099,Mower,2016,4,2010,11,19387,1032,1971,17642,887,1815,0.05323155,0.10166606,0.05027775,0.10287949
27099,Mower,2017,4,2010,11,19506,1089,2017,17747,959,1869,0.05582898,0.10340408,0.05403730,0.10531357
27099,Mower,2018,4,2010,11,19332,1178,1800,17565,1033,1661,0.06093524,0.09310987,0.05881013,0.09456305
27099,Mower,2019,4,2010,11,19495,1118,1903,17694,976,1750,0.05734804,0.09761477,0.05515994,0.09890358
27099,Mower,2020,4,2010,11,19640,1105,1940,17802,957,1775,0.05626273,0.09877800,0.05375800,0.09970790
27099,Mower,2021,4,2010,11,19755,859,2138,17919,746,1948,0.04348266,0.10822577,0.04163179,0.10871142
27099,Mower,2022,4,2010,11,19717,481,2379,17886,386,2170,0.02439519,0.12065730,0.02158112,0.12132394
27099,Mower,2023,4,2020,11,19834,565,2454,17992,462,2235,0.02848644,0.12372693,0.02567808,0.12422188
27101,Murray,2011,4,2010,3,4845,479,570,4469,449,521,0.09886481,0.11764706,0.10046990,0.11658089
27101,Murray,2012,4,2010,3,4924,539,561,4536,506,510,0.10946385,0.11393176,0.11155203,0.11243386
27101,Murray,2013,4,2010,3,4884,548,556,4485,510,507,0.11220311,0.11384111,0.11371237,0.11304348
27101,Murray,2014,4,2010,3,4900,578,556,4495,541,506,0.11795918,0.11346939,0.12035595,0.11256952
27101,Murray,2015,4,2010,3,4917,581,561,4510,549,512,0.11816148,0.11409396,0.12172949,0.11352550
27101,Murray,2016,4,2010,3,4916,623,544,4496,590,488,0.12672905,0.11065907,0.13122776,0.10854093
27101,Murray,2017,4,2010,3,4915,610,547,4484,567,491,0.12410987,0.11129196,0.12644960,0.10950045
27101,Murray,2018,4,2010,3,4915,662,522,4490,620,468,0.13468973,0.10620549,0.13808463,0.10423163
27101,Murray,2019,4,2010,3,4933,685,533,4507,638,477,0.13886073,0.10804784,0.14155758,0.10583537
27101,Murray,2020,4,2010,3,4976,725,539,4549,673,484,0.14569936,0.10831994,0.14794460,0.10639701
27101,Murray,2021,4,2010,3,4963,293,967,4534,260,896,0.05903687,0.19484183,0.05734451,0.19761800
27101,Murray,2022,4,2010,3,4971,205,1047,4544,176,971,0.04123919,0.21062161,0.03873239,0.21368838
27101,Murray,2023,4,2020,3,5017,196,1060,4587,167,986,0.03906717,0.21128164,0.03640724,0.21495531
27103,Nicollet,2011,4,2010,6,15141,659,1287,13944,596,1182,0.04352421,0.08500099,0.04274240,0.08476764
27103,Nicollet,2012,4,2010,7,15011,648,1303,13800,581,1191,0.04316834,0.08680301,0.04210145,0.08630435
27103,Nicollet,2013,4,2010,7,14959,667,1220,13732,589,1111,0.04458854,0.08155625,0.04289251,0.08090591
27103,Nicollet,2014,4,2010,7,15074,803,1384,13811,714,1246,0.05327053,0.09181372,0.05169792,0.09021794
27103,Nicollet,2015,4,2010,7,15468,768,1336,14144,672,1201,0.04965089,0.08637186,0.04751131,0.08491233
27103,Nicollet,2016,4,2010,7,15500,688,1271,14165,588,1148,0.04438710,0.08200000,0.04151077,0.08104483
27103,Nicollet,2017,4,2010,7,15627,725,1295,14287,615,1173,0.04639406,0.08286939,0.04304613,0.08210261
27103,Nicollet,2018,4,2010,7,15735,723,1258,14383,618,1150,0.04594852,0.07994916,0.04296739,0.07995550
27103,Nicollet,2019,4,2010,7,15869,769,1237,14500,657,1128,0.04845926,0.07795072,0.04531034,0.07779310
27103,Nicollet,2020,4,2010,7,15938,705,1315,14556,614,1173,0.04423391,0.08250722,0.04218192,0.08058533
27103,Nicollet,2021,4,2010,7,15984,417,1541,14596,345,1382,0.02608859,0.09640891,0.02363661,0.09468347
27103,Nicollet,2022,4,2010,7,16015,230,1687,14618,172,1511,0.01436154,0.10533874,0.01176632,0.10336571
27103,Nicollet,2023,4,2020,7,16290,253,1735,14872,201,1559,0.01553100,0.10650706,0.01351533,0.10482786
27105,Nobles,2011,4,2010,6,9619,366,1130,8674,294,995,0.03804969,0.11747583,0.03389440,0.11471063
27105,Nobles,2012,4,2010,6,9506,454,1037,8544,369,888,0.04775931,0.10908900,0.04318820,0.10393258
27105,Nobles,2013,4,2010,6,9581,462,1075,8601,379,911,0.04822044,0.11220123,0.04406464,0.10591792
27105,Nobles,2014,4,2010,6,9647,463,1113,8660,370,957,0.04799420,0.11537265,0.04272517,0.11050808
27105,Nobles,2015,4,2010,6,9670,466,1062,8666,359,905,0.04819028,0.10982420,0.04142626,0.10443111
27105,Nobles,2016,4,2010,6,9735,477,1050,8718,370,897,0.04899846,0.10785824,0.04244093,0.10289057
27105,Nobles,2017,4,2010,6,9783,503,1053,8751,388,896,0.05141572,0.10763569,0.04433779,0.10238830
27105,Nobles,2018,4,2010,6,9804,481,1040,8797,393,882,0.04906161,0.10607915,0.04467432,0.10026145
27105,Nobles,2019,4,2010,6,9826,492,1045,8814,408,892,0.05007124,0.10635050,0.04628999,0.10120263
27105,Nobles,2020,4,2010,6,9860,531,1051,8836,426,915,0.05385396,0.10659229,0.04821186,0.10355364
27105,Nobles,2021,4,2010,6,9887,287,1294,8857,204,1133,0.02902802,0.13087893,0.02303263,0.12792142
27105,Nobles,2022,4,2010,6,9892,129,1443,8866,93,1230,0.01304084,0.14587545,0.01048951,0.13873224
27105,Nobles,2023,4,2020,6,10061,153,1552,9006,113,1338,0.01520724,0.15425902,0.01254719,0.14856762
27107,Norman,2011,4,2010,3,3634,67,605,3353,57,569,0.01843698,0.16648321,0.01699970,0.16969878
27107,Norman,2012,4,2010,3,3301,96,635,3021,83,596,0.02908210,0.19236595,0.02747435,0.19728567
27107,Norman,2013,4,2010,3,3396,92,701,3111,76,660,0.02709069,0.20641932,0.02442944,0.21215043
27107,Norman,2014,4,2010,3,3428,84,742,3138,64,696,0.02450408,0.21645274,0.02039516,0.22179732
27107,Norman,2015,4,2010,3,3411,83,732,3118,63,686,0.02433304,0.21459982,0.02020526,0.22001283
27107,Norman,2016,4,2010,3,3408,67,730,3114,49,682,0.01965962,0.21420188,0.01573539,0.21901092
27107,Norman,2017,4,2010,3,3436,64,746,3139,45,695,0.01862631,0.21711292,0.01433578,0.22140809
27107,Norman,2018,4,2010,3,3458,76,737,3150,53,688,0.02197802,0.21312898,0.01682540,0.21841270
27107,Norman,2019,4,2010,3,3572,75,844,3254,54,796,0.02099664,0.23628219,0.01659496,0.24462200
27107,Norman,2020,4,2010,3,3673,96,954,3356,79,904,0.02613667,0.25973319,0.02353993,0.26936830
27107,Norman,2021,4,2010,3,3691,91,931,3369,74,880,0.02465457,0.25223517,0.02196497,0.26120511
27107,Norman,2022,4,2010,3,3711,90,924,3389,75,873,0.02425222,0.24898949,0.02213042,0.25759811
27107,Norman,2023,4,2020,3,3740,88,935,3411,74,879,0.02352941,0.25000000,0.02169452,0.25769569
27109,Olmsted,2011,4,2010,34,73529,1985,5563,65689,1561,4617,0.02699615,0.07565722,0.02376349,0.07028574
27109,Olmsted,2012,4,2010,33,75448,2227,6819,67178,1740,5473,0.02951702,0.09038013,0.02590134,0.08147012
27109,Olmsted,2013,4,2010,33,75874,2191,6601,67654,1671,5300,0.02887682,0.08699950,0.02469920,0.07833979
27109,Olmsted,2014,4,2010,33,76152,2266,6273,67925,1690,5010,0.02975628,0.08237472,0.02488038,0.07375782
27109,Olmsted,2015,4,2010,33,77034,1919,6406,68721,1383,5161,0.02491108,0.08315809,0.02012485,0.07510077
27109,Olmsted,2016,4,2010,33,77753,1952,6320,69423,1369,5029,0.02510514,0.08128304,0.01971969,0.07243997
27109,Olmsted,2017,4,2010,33,80139,2033,7075,71687,1418,5760,0.02536842,0.08828411,0.01978043,0.08034930
27109,Olmsted,2018,4,2010,33,81294,2299,6962,72758,1669,5658,0.02828007,0.08563978,0.02293906,0.07776464
27109,Olmsted,2019,4,2010,33,82766,2411,7002,74087,1717,5679,0.02913032,0.08459996,0.02317546,0.07665312
27109,Olmsted,2020,4,2010,33,83762,2623,6759,75051,1946,5419,0.03131492,0.08069292,0.02592903,0.07220423
27109,Olmsted,2021,4,2010,33,84545,2077,6888,75781,1529,5439,0.02456680,0.08147141,0.02017656,0.07177261
