date,temp_avg,year,county_code,county_name
202102,38.9,2021,MN-071,Koochiching County
202103,39.5,2021,MN-071,Koochiching County
202104,39.9,2021,MN-071,Koochiching County
202105,40.0,2021,MN-071,Koochiching County
202106,40.3,2021,MN-071,Koochiching County
202107,40.4,2021,MN-071,Koochiching County
202108,40.6,2021,MN-071,Koochiching County
202109,41.1,2021,MN-071,Koochiching County
202110,42.3,2021,MN-071,Koochiching County
202111,42.2,2021,MN-071,Koochiching County
202112,41.9,2021,MN-071,Koochiching County
202201,40.5,2022,MN-071,Koochiching County
202202,40.3,2022,MN-071,Koochiching County
202203,39.3,2022,MN-071,Koochiching County
202204,38.6,2022,MN-071,Koochiching County
202205,38.6,2022,MN-071,Koochiching County
202206,38.1,2022,MN-071,Koochiching County
202207,37.9,2022,MN-071,Koochiching County
202208,37.7,2022,MN-071,Koochiching County
202209,37.5,2022,MN-071,Koochiching County
202210,37.1,2022,MN-071,Koochiching County
202211,36.9,2022,MN-071,Koochiching County
202212,36.5,2022,MN-071,Koochiching County
202301,37.6,2023,MN-071,Koochiching County
202302,38.5,2023,MN-071,Koochiching County
202303,38.3,2023,MN-071,Koochiching County
202304,38.5,2023,MN-071,Koochiching County
202305,38.9,2023,MN-071,Koochiching County
202306,39.3,2023,MN-071,Koochiching County
202307,39.1,2023,MN-071,Koochiching County
202308,39.0,2023,MN-071,Koochiching County
202309,39.3,2023,MN-071,Koochiching County
202310,39.3,2023,MN-071,Koochiching County
202311,39.4,2023,MN-071,Koochiching County
202312,40.9,2023,MN-071,Koochiching County
201101,44.4,2011,MN-073,Lac qui Parle County
201102,44.6,2011,MN-073,Lac qui Parle County
201103,43.5,2011,MN-073,Lac qui Parle County
201104,42.8,2011,MN-073,Lac qui Parle County
201105,42.6,2011,MN-073,Lac qui Parle County
201106,42.6,2011,MN-073,Lac qui Parle County
201107,42.9,2011,MN-073,Lac qui Parle County
201108,42.7,2011,MN-073,Lac qui Parle County
201109,42.8,2011,MN-073,Lac qui Parle County
201110,42.9,2011,MN-073,Lac qui Parle County
201111,43.1,2011,MN-073,Lac qui Parle County
201112,44.3,2011,MN-073,Lac qui Parle County
201201,45.6,2012,MN-073,Lac qui Parle County
201202,46.5,2012,MN-073,Lac qui Parle County
201203,48.3,2012,MN-073,Lac qui Parle County
201204,48.8,2012,MN-073,Lac qui Parle County
201205,49.3,2012,MN-073,Lac qui Parle County
201206,49.6,2012,MN-073,Lac qui Parle County
201207,49.7,2012,MN-073,Lac qui Parle County
201208,49.6,2012,MN-073,Lac qui Parle County
201209,49.6,2012,MN-073,Lac qui Parle County
201210,49.0,2012,MN-073,Lac qui Parle County
201211,48.9,2012,MN-073,Lac qui Parle County
201212,48.1,2012,MN-073,Lac qui Parle County
201301,47.4,2013,MN-073,Lac qui Parle County
201302,46.5,2013,MN-073,Lac qui Parle County
201303,44.6,2013,MN-073,Lac qui Parle County
201304,43.4,2013,MN-073,Lac qui Parle County
201305,42.9,2013,MN-073,Lac qui Parle County
201306,42.5,2013,MN-073,Lac qui Parle County
201307,42.1,2013,MN-073,Lac qui Parle County
201308,42.2,2013,MN-073,Lac qui Parle County
201309,42.6,2013,MN-073,Lac qui Parle County
201310,42.7,2013,MN-073,Lac qui Parle County
201311,42.4,2013,MN-073,Lac qui Parle County
201312,41.8,2013,MN-073,Lac qui Parle County
201401,41.2,2014,MN-073,Lac qui Parle County
201402,40.8,2014,MN-073,Lac qui Parle County
201403,41.2,2014,MN-073,Lac qui Parle County
201404,41.7,2014,MN-073,Lac qui Parle County
201405,41.8,2014,MN-073,Lac qui Parle County
201406,41.9,2014,MN-073,Lac qui Parle County
201407,41.7,2014,MN-073,Lac qui Parle County
201408,41.6,2014,MN-073,Lac qui Parle County
201409,41.3,2014,MN-073,Lac qui Parle County
201410,41.5,2014,MN-073,Lac qui Parle County
201411,40.9,2014,MN-073,Lac qui Parle County
201412,41.9,2014,MN-073,Lac qui Parle County
201501,42.8,2015,MN-073,Lac qui Parle County
201502,43.0,2015,MN-073,Lac qui Parle County
201503,43.8,2015,MN-073,Lac qui Parle County
201504,44.3,2015,MN-073,Lac qui Parle County
201505,44.3,2015,MN-073,Lac qui Parle County
201506,44.3,2015,MN-073,Lac qui Parle County
201507,44.5,2015,MN-073,Lac qui Parle County
201508,44.4,2015,MN-073,Lac qui Parle County
201509,44.9,2015,MN-073,Lac qui Parle County
201510,45.0,2015,MN-073,Lac qui Parle County
201511,46.5,2015,MN-073,Lac qui Parle County
201512,46.7,2015,MN-073,Lac qui Parle County
201601,46.5,2016,MN-073,Lac qui Parle County
201602,47.6,2016,MN-073,Lac qui Parle County
201603,48.0,2016,MN-073,Lac qui Parle County
201604,47.9,2016,MN-073,Lac qui Parle County
201605,48.2,2016,MN-073,Lac qui Parle County
201606,48.4,2016,MN-073,Lac qui Parle County
201607,48.4,2016,MN-073,Lac qui Parle County
201608,48.6,2016,MN-073,Lac qui Parle County
201609,48.2,2016,MN-073,Lac qui Parle County
201610,48.1,2016,MN-073,Lac qui Parle County
201611,48.3,2016,MN-073,Lac qui Parle County
201612,47.5,2016,MN-073,Lac qui Parle County
201701,47.6,2017,MN-073,Lac qui Parle County
201702,48.0,2017,MN-073,Lac qui Parle County
201703,47.3,2017,MN-073,Lac qui Parle County
201704,47.3,2017,MN-073,Lac qui Parle County
201705,47.0,2017,MN-073,Lac qui Parle County
201706,46.9,2017,MN-073,Lac qui Parle County
201707,46.9,2017,MN-073,Lac qui Parle County
201708,46.6,2017,MN-073,Lac qui Parle County
201709,46.6,2017,MN-073,Lac qui Parle County
201710,46.5,2017,MN-073,Lac qui Parle County
201711,45.7,2017,MN-073,Lac qui Parle County
201712,45.9,2017,MN-073,Lac qui Parle County
201801,45.8,2018,MN-073,Lac qui Parle County
201802,44.4,2018,MN-073,Lac qui Parle County
201803,44.2,2018,MN-073,Lac qui Parle County
201804,43.2,2018,MN-073,Lac qui Parle County
201805,43.8,2018,MN-073,Lac qui Parle County
201806,44.1,2018,MN-073,Lac qui Parle County
201807,44.0,2018,MN-073,Lac qui Parle County
201808,44.3,2018,MN-073,Lac qui Parle County
201809,44.3,2018,MN-073,Lac qui Parle County
201810,43.8,2018,MN-073,Lac qui Parle County
201811,43.3,2018,MN-073,Lac qui Parle County
201812,43.7,2018,MN-073,Lac qui Parle County
201901,43.2,2019,MN-073,Lac qui Parle County
201902,42.6,2019,MN-073,Lac qui Parle County
201903,42.2,2019,MN-073,Lac qui Parle County
201904,43.0,2019,MN-073,Lac qui Parle County
201905,42.0,2019,MN-073,Lac qui Parle County
201906,41.8,2019,MN-073,Lac qui Parle County
201907,41.8,2019,MN-073,Lac qui Parle County
201908,41.6,2019,MN-073,Lac qui Parle County
201909,41.7,2019,MN-073,Lac qui Parle County
201910,41.7,2019,MN-073,Lac qui Parle County
201911,42.0,2019,MN-073,Lac qui Parle County
201912,41.7,2019,MN-073,Lac qui Parle County
202001,42.1,2020,MN-073,Lac qui Parle County
202002,43.2,2020,MN-073,Lac qui Parle County
202003,44.0,2020,MN-073,Lac qui Parle County
202004,43.8,2020,MN-073,Lac qui Parle County
202005,44.1,2020,MN-073,Lac qui Parle County
202006,44.4,2020,MN-073,Lac qui Parle County
202007,44.5,2020,MN-073,Lac qui Parle County
202008,44.8,2020,MN-073,Lac qui Parle County
202009,44.5,2020,MN-073,Lac qui Parle County
202010,44.4,2020,MN-073,Lac qui Parle County
202011,45.1,2020,MN-073,Lac qui Parle County
202012,45.5,2020,MN-073,Lac qui Parle County
202101,46.1,2021,MN-073,Lac qui Parle County
202102,45.5,2021,MN-073,Lac qui Parle County
202103,45.9,2021,MN-073,Lac qui Parle County
202104,46.0,2021,MN-073,Lac qui Parle County
202105,46.2,2021,MN-073,Lac qui Parle County
202106,46.3,2021,MN-073,Lac qui Parle County
202107,46.3,2021,MN-073,Lac qui Parle County
202108,46.3,2021,MN-073,Lac qui Parle County
202109,46.6,2021,MN-073,Lac qui Parle County
202110,47.5,2021,MN-073,Lac qui Parle County
202111,47.3,2021,MN-073,Lac qui Parle County
202112,47.0,2021,MN-073,Lac qui Parle County
202201,45.9,2022,MN-073,Lac qui Parle County
202202,46.1,2022,MN-073,Lac qui Parle County
202203,45.4,2022,MN-073,Lac qui Parle County
202204,44.8,2022,MN-073,Lac qui Parle County
202205,44.8,2022,MN-073,Lac qui Parle County
202206,44.6,2022,MN-073,Lac qui Parle County
202207,44.6,2022,MN-073,Lac qui Parle County
202208,44.5,2022,MN-073,Lac qui Parle County
202209,44.4,2022,MN-073,Lac qui Parle County
202210,44.1,2022,MN-073,Lac qui Parle County
202211,43.8,2022,MN-073,Lac qui Parle County
202212,43.3,2022,MN-073,Lac qui Parle County
202301,43.8,2023,MN-073,Lac qui Parle County
202302,44.2,2023,MN-073,Lac qui Parle County
202303,43.4,2023,MN-073,Lac qui Parle County
202304,43.5,2023,MN-073,Lac qui Parle County
202305,44.0,2023,MN-073,Lac qui Parle County
202306,44.1,2023,MN-073,Lac qui Parle County
202307,43.9,2023,MN-073,Lac qui Parle County
202308,44.0,2023,MN-073,Lac qui Parle County
202309,44.2,2023,MN-073,Lac qui Parle County
202310,44.2,2023,MN-073,Lac qui Parle County
202311,44.6,2023,MN-073,Lac qui Parle County
202312,46.0,2023,MN-073,Lac qui Parle County
201101,39.4,2011,MN-075,Lake County
201102,39.2,2011,MN-075,Lake County
201103,38.1,2011,MN-075,Lake County
201104,37.5,2011,MN-075,Lake County
201105,37.2,2011,MN-075,Lake County
201106,37.1,2011,MN-075,Lake County
201107,37.1,2011,MN-075,Lake County
201108,37.0,2011,MN-075,Lake County
201109,37.4,2011,MN-075,Lake County
201110,37.4,2011,MN-075,Lake County
201111,37.5,2011,MN-075,Lake County
201112,38.1,2011,MN-075,Lake County
201201,39.0,2012,MN-075,Lake County
201202,39.7,2012,MN-075,Lake County
201203,41.0,2012,MN-075,Lake County
201204,41.1,2012,MN-075,Lake County
201205,41.5,2012,MN-075,Lake County
201206,41.8,2012,MN-075,Lake County
201207,42.0,2012,MN-075,Lake County
201208,41.9,2012,MN-075,Lake County
201209,41.7,2012,MN-075,Lake County
201210,41.3,2012,MN-075,Lake County
201211,41.1,2012,MN-075,Lake County
201212,40.9,2012,MN-075,Lake County
201301,40.4,2013,MN-075,Lake County
201302,39.6,2013,MN-075,Lake County
201303,38.1,2013,MN-075,Lake County
201304,37.4,2013,MN-075,Lake County
201305,36.9,2013,MN-075,Lake County
201306,36.6,2013,MN-075,Lake County
201307,36.1,2013,MN-075,Lake County
201308,36.2,2013,MN-075,Lake County
201309,36.4,2013,MN-075,Lake County
201310,36.6,2013,MN-075,Lake County
201311,36.5,2013,MN-075,Lake County
201312,35.2,2013,MN-075,Lake County
201401,34.2,2014,MN-075,Lake County
201402,33.6,2014,MN-075,Lake County
201403,33.1,2014,MN-075,Lake County
201404,33.3,2014,MN-075,Lake County
201405,33.5,2014,MN-075,Lake County
201406,33.5,2014,MN-075,Lake County
201407,33.5,2014,MN-075,Lake County
201408,33.3,2014,MN-075,Lake County
201409,33.1,2014,MN-075,Lake County
201410,33.1,2014,MN-075,Lake County
201411,32.6,2014,MN-075,Lake County
201412,33.9,2014,MN-075,Lake County
201501,34.8,2015,MN-075,Lake County
201502,34.6,2015,MN-075,Lake County
201503,35.6,2015,MN-075,Lake County
201504,36.0,2015,MN-075,Lake County
201505,36.1,2015,MN-075,Lake County
201506,36.1,2015,MN-075,Lake County
201507,36.3,2015,MN-075,Lake County
201508,36.4,2015,MN-075,Lake County
201509,36.8,2015,MN-075,Lake County
201510,37.0,2015,MN-075,Lake County
201511,38.2,2015,MN-075,Lake County
201512,38.7,2015,MN-075,Lake County
201601,38.9,2016,MN-075,Lake County
201602,40.1,2016,MN-075,Lake County
201603,40.4,2016,MN-075,Lake County
201604,40.1,2016,MN-075,Lake County
201605,40.3,2016,MN-075,Lake County
201606,40.3,2016,MN-075,Lake County
201607,40.2,2016,MN-075,Lake County
201608,40.5,2016,MN-075,Lake County
201609,40.3,2016,MN-075,Lake County
201610,40.4,2016,MN-075,Lake County
201611,40.7,2016,MN-075,Lake County
201612,39.8,2016,MN-075,Lake County
201701,40.0,2017,MN-075,Lake County
201702,40.5,2017,MN-075,Lake County
201703,39.9,2017,MN-075,Lake County
201704,40.3,2017,MN-075,Lake County
201705,39.9,2017,MN-075,Lake County
201706,40.0,2017,MN-075,Lake County
201707,39.8,2017,MN-075,Lake County
201708,39.5,2017,MN-075,Lake County
201709,39.4,2017,MN-075,Lake County
201710,39.4,2017,MN-075,Lake County
201711,38.2,2017,MN-075,Lake County
201712,37.8,2017,MN-075,Lake County
201801,37.4,2018,MN-075,Lake County
201802,36.3,2018,MN-075,Lake County
201803,36.4,2018,MN-075,Lake County
201804,35.6,2018,MN-075,Lake County
201805,36.3,2018,MN-075,Lake County
201806,36.3,2018,MN-075,Lake County
201807,36.5,2018,MN-075,Lake County
201808,36.8,2018,MN-075,Lake County
201809,36.7,2018,MN-075,Lake County
201810,36.1,2018,MN-075,Lake County
201811,35.9,2018,MN-075,Lake County
201812,36.6,2018,MN-075,Lake County
201901,36.3,2019,MN-075,Lake County
201902,36.2,2019,MN-075,Lake County
201903,36.0,2019,MN-075,Lake County
201904,36.6,2019,MN-075,Lake County
201905,35.8,2019,MN-075,Lake County
201906,35.6,2019,MN-075,Lake County
201907,35.6,2019,MN-075,Lake County
201908,35.5,2019,MN-075,Lake County
201909,35.4,2019,MN-075,Lake County
201910,35.7,2019,MN-075,Lake County
201911,35.8,2019,MN-075,Lake County
201912,35.6,2019,MN-075,Lake County
202001,36.4,2020,MN-075,Lake County
202002,36.9,2020,MN-075,Lake County
202003,37.2,2020,MN-075,Lake County
202004,37.0,2020,MN-075,Lake County
202005,37.4,2020,MN-075,Lake County
202006,37.7,2020,MN-075,Lake County
202007,37.7,2020,MN-075,Lake County
202008,38.0,2020,MN-075,Lake County
202009,37.7,2020,MN-075,Lake County
202010,37.3,2020,MN-075,Lake County
202011,38.0,2020,MN-075,Lake County
202012,38.2,2020,MN-075,Lake County
202101,38.4,2021,MN-075,Lake County
202102,37.9,2021,MN-075,Lake County
202103,38.2,2021,MN-075,Lake County
202104,38.6,2021,MN-075,Lake County
202105,38.7,2021,MN-075,Lake County
202106,38.8,2021,MN-075,Lake County
202107,38.7,2021,MN-075,Lake County
202108,38.9,2021,MN-075,Lake County
202109,39.3,2021,MN-075,Lake County
202110,40.4,2021,MN-075,Lake County
202111,40.2,2021,MN-075,Lake County
202112,40.1,2021,MN-075,Lake County
202201,38.8,2022,MN-075,Lake County
202202,38.5,2022,MN-075,Lake County
202203,37.7,2022,MN-075,Lake County
202204,37.1,2022,MN-075,Lake County
202205,37.1,2022,MN-075,Lake County
202206,36.7,2022,MN-075,Lake County
202207,36.5,2022,MN-075,Lake County
202208,36.2,2022,MN-075,Lake County
202209,36.1,2022,MN-075,Lake County
202210,35.7,2022,MN-075,Lake County
202211,35.7,2022,MN-075,Lake County
202212,35.3,2022,MN-075,Lake County
202301,36.6,2023,MN-075,Lake County
202302,37.4,2023,MN-075,Lake County
202303,37.3,2023,MN-075,Lake County
202304,37.5,2023,MN-075,Lake County
202305,37.7,2023,MN-075,Lake County
202306,37.9,2023,MN-075,Lake County
202307,37.8,2023,MN-075,Lake County
202308,37.7,2023,MN-075,Lake County
202309,38.0,2023,MN-075,Lake County
202310,38.0,2023,MN-075,Lake County
202311,38.0,2023,MN-075,Lake County
202312,39.3,2023,MN-075,Lake County
201101,39.9,2011,MN-077,Lake of the Woods County
201102,39.8,2011,MN-077,Lake of the Woods County
201103,38.7,2011,MN-077,Lake of the Woods County
201104,38.0,2011,MN-077,Lake of the Woods County
201105,37.8,2011,MN-077,Lake of the Woods County
201106,37.8,2011,MN-077,Lake of the Woods County
201107,37.8,2011,MN-077,Lake of the Woods County
201108,37.8,2011,MN-077,Lake of the Woods County
201109,38.1,2011,MN-077,Lake of the Woods County
201110,38.1,2011,MN-077,Lake of the Woods County
201111,38.3,2011,MN-077,Lake of the Woods County
201112,39.2,2011,MN-077,Lake of the Woods County
201201,40.5,2012,MN-077,Lake of the Woods County
201202,41.2,2012,MN-077,Lake of the Woods County
201203,42.6,2012,MN-077,Lake of the Woods County
201204,42.8,2012,MN-077,Lake of the Woods County
201205,43.0,2012,MN-077,Lake of the Woods County
201206,43.3,2012,MN-077,Lake of the Woods County
201207,43.5,2012,MN-077,Lake of the Woods County
201208,43.3,2012,MN-077,Lake of the Woods County
201209,43.1,2012,MN-077,Lake of the Woods County
201210,42.5,2012,MN-077,Lake of the Woods County
201211,42.1,2012,MN-077,Lake of the Woods County
201212,41.4,2012,MN-077,Lake of the Woods County
201301,40.6,2013,MN-077,Lake of the Woods County
201302,39.8,2013,MN-077,Lake of the Woods County
201303,38.1,2013,MN-077,Lake of the Woods County
201304,37.1,2013,MN-077,Lake of the Woods County
201305,36.9,2013,MN-077,Lake of the Woods County
201306,36.7,2013,MN-077,Lake of the Woods County
201307,36.4,2013,MN-077,Lake of the Woods County
201308,36.4,2013,MN-077,Lake of the Woods County
201309,36.8,2013,MN-077,Lake of the Woods County
201310,37.0,2013,MN-077,Lake of the Woods County
201311,36.9,2013,MN-077,Lake of the Woods County
201312,35.7,2013,MN-077,Lake of the Woods County
201401,35.1,2014,MN-077,Lake of the Woods County
201402,34.4,2014,MN-077,Lake of the Woods County
201403,34.0,2014,MN-077,Lake of the Woods County
201404,34.3,2014,MN-077,Lake of the Woods County
201405,34.4,2014,MN-077,Lake of the Woods County
201406,34.4,2014,MN-077,Lake of the Woods County
201407,34.3,2014,MN-077,Lake of the Woods County
201408,34.3,2014,MN-077,Lake of the Woods County
201409,34.1,2014,MN-077,Lake of the Woods County
201410,34.2,2014,MN-077,Lake of the Woods County
201411,33.8,2014,MN-077,Lake of the Woods County
201412,35.5,2014,MN-077,Lake of the Woods County
201501,36.5,2015,MN-077,Lake of the Woods County
201502,36.4,2015,MN-077,Lake of the Woods County
201503,37.7,2015,MN-077,Lake of the Woods County
201504,38.3,2015,MN-077,Lake of the Woods County
201505,38.3,2015,MN-077,Lake of the Woods County
201506,38.3,2015,MN-077,Lake of the Woods County
201507,38.6,2015,MN-077,Lake of the Woods County
201508,38.6,2015,MN-077,Lake of the Woods County
201509,39.0,2015,MN-077,Lake of the Woods County
201510,39.0,2015,MN-077,Lake of the Woods County
201511,40.1,2015,MN-077,Lake of the Woods County
201512,40.4,2015,MN-077,Lake of the Woods County
201601,40.5,2016,MN-077,Lake of the Woods County
201602,41.7,2016,MN-077,Lake of the Woods County
201603,41.8,2016,MN-077,Lake of the Woods County
201604,41.5,2016,MN-077,Lake of the Woods County
201605,41.9,2016,MN-077,Lake of the Woods County
201606,41.8,2016,MN-077,Lake of the Woods County
201607,41.7,2016,MN-077,Lake of the Woods County
201608,41.9,2016,MN-077,Lake of the Woods County
201609,41.7,2016,MN-077,Lake of the Woods County
201610,41.7,2016,MN-077,Lake of the Woods County
201611,42.1,2016,MN-077,Lake of the Woods County
201612,41.3,2016,MN-077,Lake of the Woods County
201701,41.4,2017,MN-077,Lake of the Woods County
201702,41.7,2017,MN-077,Lake of the Woods County
201703,41.3,2017,MN-077,Lake of the Woods County
201704,41.6,2017,MN-077,Lake of the Woods County
201705,41.2,2017,MN-077,Lake of the Woods County
201706,41.2,2017,MN-077,Lake of the Woods County
201707,41.1,2017,MN-077,Lake of the Woods County
201708,40.8,2017,MN-077,Lake of the Woods County
201709,40.8,2017,MN-077,Lake of the Woods County
201710,40.7,2017,MN-077,Lake of the Woods County
201711,39.4,2017,MN-077,Lake of the Woods County
201712,39.0,2017,MN-077,Lake of the Woods County
201801,38.7,2018,MN-077,Lake of the Woods County
201802,37.5,2018,MN-077,Lake of the Woods County
201803,37.5,2018,MN-077,Lake of the Woods County
201804,36.8,2018,MN-077,Lake of the Woods County
201805,37.3,2018,MN-077,Lake of the Woods County
201806,37.5,2018,MN-077,Lake of the Woods County
201807,37.6,2018,MN-077,Lake of the Woods County
201808,37.8,2018,MN-077,Lake of the Woods County
201809,37.6,2018,MN-077,Lake of the Woods County
201810,37.0,2018,MN-077,Lake of the Woods County
201811,36.8,2018,MN-077,Lake of the Woods County
201812,37.6,2018,MN-077,Lake of the Woods County
201901,37.1,2019,MN-077,Lake of the Woods County
201902,37.0,2019,MN-077,Lake of the Woods County
201903,36.5,2019,MN-077,Lake of the Woods County
201904,37.1,2019,MN-077,Lake of the Woods County
201905,36.4,2019,MN-077,Lake of the Woods County
201906,36.3,2019,MN-077,Lake of the Woods County
201907,36.3,2019,MN-077,Lake of the Woods County
201908,36.1,2019,MN-077,Lake of the Woods County
201909,36.3,2019,MN-077,Lake of the Woods County
201910,36.5,2019,MN-077,Lake of the Woods County
201911,36.8,2019,MN-077,Lake of the Woods County
201912,36.5,2019,MN-077,Lake of the Woods County
202001,37.2,2020,MN-077,Lake of the Woods County
202002,37.8,2020,MN-077,Lake of the Woods County
202003,38.3,2020,MN-077,Lake of the Woods County
202004,38.1,2020,MN-077,Lake of the Woods County
202005,38.3,2020,MN-077,Lake of the Woods County
202006,38.4,2020,MN-077,Lake of the Woods County
202007,38.5,2020,MN-077,Lake of the Woods County
202008,38.7,2020,MN-077,Lake of the Woods County
202009,38.5,2020,MN-077,Lake of the Woods County
202010,38.1,2020,MN-077,Lake of the Woods County
202011,38.6,2020,MN-077,Lake of the Woods County
202012,39.0,2020,MN-077,Lake of the Woods County
202101,39.3,2021,MN-077,Lake of the Woods County
202102,38.7,2021,MN-077,Lake of the Woods County
202103,39.4,2021,MN-077,Lake of the Woods County
202104,39.7,2021,MN-077,Lake of the Woods County
202105,39.8,2021,MN-077,Lake of the Woods County
202106,40.1,2021,MN-077,Lake of the Woods County
202107,40.2,2021,MN-077,Lake of the Woods County
202108,40.3,2021,MN-077,Lake of the Woods County
202109,40.8,2021,MN-077,Lake of the Woods County
202110,41.9,2021,MN-077,Lake of the Woods County
202111,41.9,2021,MN-077,Lake of the Woods County
202112,41.6,2021,MN-077,Lake of the Woods County
202201,40.3,2022,MN-077,Lake of the Woods County
202202,40.2,2022,MN-077,Lake of the Woods County
202203,39.1,2022,MN-077,Lake of the Woods County
202204,38.5,2022,MN-077,Lake of the Woods County
202205,38.5,2022,MN-077,Lake of the Woods County
202206,38.0,2022,MN-077,Lake of the Woods County
202207,37.8,2022,MN-077,Lake of the Woods County
202208,37.7,2022,MN-077,Lake of the Woods County
202209,37.6,2022,MN-077,Lake of the Woods County
202210,37.3,2022,MN-077,Lake of the Woods County
202211,37.2,2022,MN-077,Lake of the Woods County
202212,36.7,2022,MN-077,Lake of the Woods County
202301,37.8,2023,MN-077,Lake of the Woods County
202302,38.7,2023,MN-077,Lake of the Woods County
202303,38.5,2023,MN-077,Lake of the Woods County
202304,38.7,2023,MN-077,Lake of the Woods County
202305,39.2,2023,MN-077,Lake of the Woods County
202306,39.6,2023,MN-077,Lake of the Woods County
202307,39.4,2023,MN-077,Lake of the Woods County
202308,39.2,2023,MN-077,Lake of the Woods County
202309,39.5,2023,MN-077,Lake of the Woods County
202310,39.4,2023,MN-077,Lake of the Woods County
202311,39.6,2023,MN-077,Lake of the Woods County
202312,41.2,2023,MN-077,Lake of the Woods County
201101,45.6,2011,MN-079,Le Sueur County
201102,45.9,2011,MN-079,Le Sueur County
201103,45.1,2011,MN-079,Le Sueur County
201104,44.3,2011,MN-079,Le Sueur County
201105,44.1,2011,MN-079,Le Sueur County
201106,44.2,2011,MN-079,Le Sueur County
201107,44.4,2011,MN-079,Le Sueur County
201108,44.1,2011,MN-079,Le Sueur County
201109,44.2,2011,MN-079,Le Sueur County
201110,44.2,2011,MN-079,Le Sueur County
201111,44.5,2011,MN-079,Le Sueur County
201112,45.4,2011,MN-079,Le Sueur County
201201,46.6,2012,MN-079,Le Sueur County
201202,47.4,2012,MN-079,Le Sueur County
201203,49.0,2012,MN-079,Le Sueur County
201204,49.4,2012,MN-079,Le Sueur County
201205,49.9,2012,MN-079,Le Sueur County
201206,50.0,2012,MN-079,Le Sueur County
201207,50.1,2012,MN-079,Le Sueur County
201208,50.0,2012,MN-079,Le Sueur County
201209,50.0,2012,MN-079,Le Sueur County
201210,49.5,2012,MN-079,Le Sueur County
201211,49.4,2012,MN-079,Le Sueur County
201212,49.1,2012,MN-079,Le Sueur County
201301,48.5,2013,MN-079,Le Sueur County
201302,47.8,2013,MN-079,Le Sueur County
201303,45.9,2013,MN-079,Le Sueur County
201304,45.0,2013,MN-079,Le Sueur County
201305,44.4,2013,MN-079,Le Sueur County
201306,44.2,2013,MN-079,Le Sueur County
201307,43.7,2013,MN-079,Le Sueur County
201308,43.8,2013,MN-079,Le Sueur County
201309,44.2,2013,MN-079,Le Sueur County
201310,44.3,2013,MN-079,Le Sueur County
201311,43.9,2013,MN-079,Le Sueur County
201312,43.1,2013,MN-079,Le Sueur County
201401,42.4,2014,MN-079,Le Sueur County
201402,41.6,2014,MN-079,Le Sueur County
201403,41.5,2014,MN-079,Le Sueur County
201404,41.9,2014,MN-079,Le Sueur County
201405,42.0,2014,MN-079,Le Sueur County
201406,42.1,2014,MN-079,Le Sueur County
201407,41.9,2014,MN-079,Le Sueur County
201408,42.0,2014,MN-079,Le Sueur County
201409,41.7,2014,MN-079,Le Sueur County
201410,41.7,2014,MN-079,Le Sueur County
201411,41.2,2014,MN-079,Le Sueur County
201412,42.1,2014,MN-079,Le Sueur County
201501,42.9,2015,MN-079,Le Sueur County
201502,43.3,2015,MN-079,Le Sueur County
201503,44.1,2015,MN-079,Le Sueur County
201504,44.5,2015,MN-079,Le Sueur County
201505,44.6,2015,MN-079,Le Sueur County
201506,44.5,2015,MN-079,Le Sueur County
201507,44.6,2015,MN-079,Le Sueur County
201508,44.4,2015,MN-079,Le Sueur County
201509,44.8,2015,MN-079,Le Sueur County
201510,45.0,2015,MN-079,Le Sueur County
201511,46.2,2015,MN-079,Le Sueur County
201512,46.6,2015,MN-079,Le Sueur County
201601,46.4,2016,MN-079,Le Sueur County
201602,47.5,2016,MN-079,Le Sueur County
201603,48.0,2016,MN-079,Le Sueur County
201604,48.0,2016,MN-079,Le Sueur County
201605,48.1,2016,MN-079,Le Sueur County
201606,48.3,2016,MN-079,Le Sueur County
201607,48.4,2016,MN-079,Le Sueur County
201608,48.6,2016,MN-079,Le Sueur County
201609,48.5,2016,MN-079,Le Sueur County
201610,48.5,2016,MN-079,Le Sueur County
201611,48.8,2016,MN-079,Le Sueur County
201612,48.0,2016,MN-079,Le Sueur County
201701,48.3,2017,MN-079,Le Sueur County
201702,48.9,2017,MN-079,Le Sueur County
201703,48.3,2017,MN-079,Le Sueur County
201704,48.3,2017,MN-079,Le Sueur County
201705,48.2,2017,MN-079,Le Sueur County
201706,48.1,2017,MN-079,Le Sueur County
201707,48.1,2017,MN-079,Le Sueur County
201708,47.7,2017,MN-079,Le Sueur County
201709,47.7,2017,MN-079,Le Sueur County
201710,47.6,2017,MN-079,Le Sueur County
201711,46.7,2017,MN-079,Le Sueur County
201712,46.7,2017,MN-079,Le Sueur County
201801,46.2,2018,MN-079,Le Sueur County
201802,44.8,2018,MN-079,Le Sueur County
201803,44.7,2018,MN-079,Le Sueur County
201804,43.4,2018,MN-079,Le Sueur County
201805,44.2,2018,MN-079,Le Sueur County
201806,44.3,2018,MN-079,Le Sueur County
201807,44.3,2018,MN-079,Le Sueur County
201808,44.7,2018,MN-079,Le Sueur County
201809,44.7,2018,MN-079,Le Sueur County
201810,44.2,2018,MN-079,Le Sueur County
201811,43.8,2018,MN-079,Le Sueur County
201812,44.2,2018,MN-079,Le Sueur County
201901,44.2,2019,MN-079,Le Sueur County
201902,43.7,2019,MN-079,Le Sueur County
201903,43.3,2019,MN-079,Le Sueur County
